,Date,Value,Descricao,Categoria
66,2017-09-26,150.0,Pagamento caminhao pipa,Água
67,2017-10-03,150.0,Pagamento  agua lustral,Água
68,2017-10-09,150.0,Pagamento caminhao pipa,Água
69,2017-10-19,150.0,Caminhao pipa,Água
70,2017-10-30,150.0,Caminhao pipa,Água
71,2017-10-31,168.0,Pagamento agua lustral,Água
72,2017-11-03,150.0,Caminhao pipa,Água
73,2017-11-08,150.0,Caminhao pipa,Água
74,2017-11-20,150.0,Caminhao pipa,Água
75,2017-11-24,170.0,Pagamento caminhao pipa,Água
76,2017-11-30,198.0,Pagamento agua lustral,Água
77,2017-12-05,150.0,Caminhao pipa,Água
78,2017-12-11,150.0,Caminhao pipa,Água
79,2017-12-19,180.0,Caminhao pipa,Água
80,2018-01-03,150.0,Pagamento agua lustral,Água
81,2018-01-04,180.0,Caminhao pipa,Água
82,2018-01-23,180.0,Caminhao pipa,Água
83,2018-02-15,180.0,Caminhao pipa,Água
84,2017-01-12,300.0,Pagamento de dois caminhoes pipa foi dia 07/01/17 e 12/01/17,Água
85,2017-01-26,157.28,Pagto Compesa,Água
86,2017-02-13,300.0,Pagamento de dois caminhoes pipa,Água
87,2017-03-16,340.0,PAGAMENTO DE DOIS CAMINHOES PIPA,Água
88,2017-04-04,200.0,pagamento do caminhao pipa,Água
89,2017-03-27,470.05,PAGTO COMPESA,Água
90,2017-04-18,200.0,pagamento caminhao pipa de evandro,Água
91,2017-04-18,340.0,pagamento do caminhao pipa de jailson,Água
92,2017-02-23,294.12,pagamento compesa,Água
93,2017-06-13,115.8,Pagamento compesa,Água
94,2017-06-26,471.85,Pagamento compesa,Água
95,2017-06-26,542.92,Pagamento gas,Água
96,2017-08-17,78.16,Pagamento compesa,Água
97,2017-09-01,213.03,Pagamento compesa,Água
98,2017-11-06,111.44,Compesa,Água
99,2017-11-14,305.58,Pagamento compesa,Água
100,2017-12-19,196.53,Pagamento compesa,Água
101,2017-10-16,361.07,Pagamento compesa,Água
102,2018-03-05,180.0,Caminhao pipa,Água
103,2018-03-12,180.0,Caminhao pipa,Água
104,2017-03-08,144.0,pagamento da agua mineral,Água
105,2017-07-31,136.0,Pagamento agua lustral,Água
106,2018-03-26,180.0,Caminhao pipa,Água
107,2017-12-05,28.0,Correios + moto,Água
108,2018-03-19,317.36,Compesa janeiro 2018,Água
109,2018-01-19,107.51,Compesa,Água
110,2018-03-19,317.36,Compesa fevereiro 2018,Água
111,2018-04-03,120.0,Pagamento agua igara,Água
112,2018-04-06,106.0,Pagamento restante da agua lustral,Água
113,2018-04-16,180.0,Caminhao pipa,Água
114,2018-04-18,133.84,compesa,Água
115,2018-05-02,168.0,Pagamento agua lustral,Água
116,2018-05-07,180.0,Pagamento caminhao pipa,Água
117,2016-06-28,156.0,26 Garrafões de águal Mineral,Água Mineral 
118,2016-03-07,24.0,PEÇA DO PRÉ-FILTRO PISCINA,Aquisição de equipamentos
119,2016-03-30,720.78,CONTROLLER SOLAR ,Aquisição de equipamentos
120,2016-03-18,100.0,COMPRA DE FILTRO PARA O AQUECEDOR A GAS,Aquisição de equipamentos
121,2016-03-24,100.0,RIVA MOTOR PISCINA,Aquisição de equipamentos
122,2016-05-02,148.7,FECHADURA BRUMA IMAB,Aquisição de equipamentos
123,2016-06-22,280.0,CAFRIO,Aquisição de equipamentos
124,2016-06-22,31.55,Mouse computador recepção,Aquisição de equipamentos
125,2016-05-26,499.0,monitor do computador hp,Aquisição de equipamentos
126,2016-07-19,418.0,COMPRA DA BOMBA DA CISTERNA DA CLINICA,Aquisição de equipamentos
127,2016-09-16,450.0,TROCA DA PEÇA DA MAQUINA DE GELO,Aquisição de equipamentos
128,2016-09-16,200.0,PEÇAS PARA PISCINA  ( RIVA),Aquisição de equipamentos
129,2016-10-17,420.0,concerto do ar condicionado,Aquisição de equipamentos
130,2016-10-24,340.0,CONSERTO DE AR CONDICIONADO,Aquisição de equipamentos
131,2016-10-27,40.0,CABO DO APARELHO,Aquisição de equipamentos
132,2016-11-01,348.31,Fitas Crepes ,Aquisição de equipamentos
133,2017-01-26,399.0,Refletor LED da Fachada,Aquisição de equipamentos
134,2017-03-13,1057.15,COMPRA DE APARELHO DE ULTRASSON,Aquisição de equipamentos
135,2017-04-19,1048.0,Compra Aparelho de Urogenital,Aquisição de equipamentos
136,2017-06-09,470.0,Pagamento da sapateira,Aquisição de equipamentos
137,2017-06-21,390.0,ESPELHO,Aquisição de equipamentos
138,2017-06-22,420.0,Pagamento da manutençao do ar,Aquisição de equipamentos
139,2017-07-06,75.5,Peça aquecedor,Aquisição de equipamentos
140,2017-07-25,23.0,Compra de ralos,Aquisição de equipamentos
141,2017-08-02,301.0,Peças para bomba da piscina,Aquisição de equipamentos
142,2017-08-04,66.3,Peças para bomba piscina,Aquisição de equipamentos
143,2017-07-25,120.0,"Pagamento rotor, celo mecânico bomba piscina",Aquisição de equipamentos
144,2017-07-20,835.0,Peça equipamento solar,Aquisição de equipamentos
145,2017-08-30,1150.2,Capa pra piscina,Aquisição de equipamentos
146,2017-08-10,2069.0,Computador Renata ,Aquisição de equipamentos
147,2017-08-17,257.0,ESTABILIZADOR ,Aquisição de equipamentos
148,2017-09-12,115.0,Capa termica piscina,Aquisição de equipamentos
149,2017-09-25,104.0,Rotor + selo inox,Aquisição de equipamentos
150,2017-09-28,750.0,Peça piscina / mao de obra do aquecedor,Aquisição de equipamentos
151,2017-10-05,269.8,Escadas de Alumínio ,Aquisição de equipamentos
152,2017-10-05,8183.63,Frete maquinas academia,Aquisição de equipamentos
153,2017-10-17,500.0,Pagamento equipamento de ginastica,Aquisição de equipamentos
154,2017-10-20,55.0,Filtro da maquina de gelo,Aquisição de equipamentos
155,2017-11-01,900.0,Instalaçao do ar condicionado da academia,Aquisição de equipamentos
156,2017-11-06,65.0,Suporte de trx,Aquisição de equipamentos
157,2017-11-14,500.0,Equipamentos RC,Aquisição de equipamentos
158,2017-11-14,83.0,Material aquecedor,Aquisição de equipamentos
159,2017-12-22,656.0,Cadeira,Aquisição de equipamentos
160,2017-12-20,4512.9,Placa,Aquisição de equipamentos
161,2017-12-28,235.0,BOMBA JARDIM,Aquisição de equipamentos
162,2017-12-28,70.0,Controle portao,Aquisição de equipamentos
163,2018-01-31,150.0,Suporte dosador,Aquisição de equipamentos
164,2018-03-02,90.0,Rotor bomba do solar,Aquisição de equipamentos
165,2018-03-09,500.0,Equipamento de ginastica,Aquisição de equipamentos
166,2018-03-09,739.0,Bebedouro academia,Aquisição de equipamentos
167,2018-03-09,285.0,Pedalinho para fisioterapia,Aquisição de equipamentos
168,2018-03-14,70.0,Peça filtro piscina,Aquisição de equipamentos
169,2018-03-21,426.39,Placa de identificaçao + cone,Aquisição de equipamentos
170,2017-08-23,3750.0,Compra de ar condicionado,Aquisição de equipamentos
171,2017-09-23,3750.0,Compra de ar condicionado,Aquisição de equipamentos
172,2017-10-23,3750.0,Compra de ar condicionado,Aquisição de equipamentos
173,2017-11-23,3750.0,Compra de ar condicionado,Aquisição de equipamentos
174,2017-12-23,3750.0,Compra de ar condicionado,Aquisição de equipamentos
175,2018-01-23,3750.0,Compra de ar condicionado,Aquisição de equipamentos
176,2018-02-23,3750.0,Compra de ar condicionado,Aquisição de equipamentos
177,2017-12-05,2161.66,"Espelho, vidros e Esquadrilha de Alumínio para academia",Aquisição de equipamentos
178,2018-01-05,2161.66,"Espelho, vidros e Esquadrilha de Alumínio para academia",Aquisição de equipamentos
179,2018-02-05,2161.66,"Espelho, vidros e Esquadrilha de Alumínio para academia",Aquisição de equipamentos
180,2018-03-05,2161.66,"Espelho, vidros e Esquadrilha de Alumínio para academia",Aquisição de equipamentos
181,2018-04-05,2161.66,"Espelho, vidros e Esquadrilha de Alumínio para academia",Aquisição de equipamentos
182,2018-05-05,2161.66,"Espelho, vidros e Esquadrilha de Alumínio para academia",Aquisição de equipamentos
183,2018-06-05,2161.66,"Espelho, vidros e Esquadrilha de Alumínio para academia",Aquisição de equipamentos
184,2018-03-26,891.33,Conserto esquadrias de Alumínio,Aquisição de equipamentos
185,2018-04-26,891.33,Conserto esquadrias de Alumínio,Aquisição de equipamentos
186,2018-05-26,891.33,Conserto esquadrias de Alumínio,Aquisição de equipamentos
187,2018-06-26,891.33,Conserto esquadrias de Alumínio,Aquisição de equipamentos
188,2018-07-26,891.33,Conserto esquadrias de Alumínio,Aquisição de equipamentos
189,2018-08-26,891.33,Conserto esquadrias de Alumínio,Aquisição de equipamentos
190,2018-09-26,891.33,Conserto esquadrias de Alumínio,Aquisição de equipamentos
191,2018-03-28,153.5,Equipamentos tonozeleira,Aquisição de equipamentos
192,2018-05-18,106.0,Barra Inox banheiro Piscina,Aquisição de equipamentos
193,2018-06-18,106.0,Barra Inox banheiro Piscina,Aquisição de equipamentos
194,2018-07-18,106.0,Barra Inox banheiro Piscina,Aquisição de equipamentos
195,2018-08-18,106.0,Barra Inox banheiro Piscina,Aquisição de equipamentos
196,2018-09-18,106.0,Barra Inox banheiro Piscina,Aquisição de equipamentos
197,2018-10-18,106.0,Barra Inox banheiro Piscina,Aquisição de equipamentos
198,2018-11-18,106.0,Barra Inox banheiro Piscina,Aquisição de equipamentos
199,2018-04-18,106.0,Barra Inox banheiro Piscina,Aquisição de equipamentos
200,2018-04-18,56.0,Ferramenta ,Aquisição de equipamentos
201,2016-03-17,6.2, DESCANSO DE MOUSE,Aquisição de suprimentos
202,2016-03-29,292.5,COPOS MARATA´  ( O DINHEIRO NAO FOI DO CAIXA ),Aquisição de suprimentos
203,2016-03-02,138.0,Água Mineral Lustral,Aquisição de suprimentos
204,2016-06-28,79.0,Café em Pó,Aquisição de suprimentos
205,2016-08-30,186.48,Envelope para uso nas fichas de Paciente,Aquisição de suprimentos
206,2016-10-14,145.0,Caixa de Resma de Papel A4.,Aquisição de suprimentos
207,2016-11-08,347.0,Fitas Crepes ,Aquisição de suprimentos
208,2016-12-12,465.0,"PAPEL TOALHA, PAPEL HIGIÊNICO",Aquisição de suprimentos
209,2017-04-13,147.0,"AÇÚCAR, E OUTROS PRODUTOS.",Aquisição de suprimentos
210,2016-04-01,200.0,Marmita Adriana,Benefício: alimentação
211,2016-04-01,200.0,Marmita Renata,Benefício: alimentação
212,2016-05-02,210.0,"PAGO POR DRA RUTE, O DINHEIRO NAO SAIU DO CAIXA MARMITA RENATA.",Benefício: alimentação
213,2016-06-01,200.0,Marmita Adriana,Benefício: alimentação
214,2016-06-02,9.0,Marmita de Adriana - Complemento,Benefício: alimentação
215,2016-07-01,230.0,Marmita Adriana,Benefício: alimentação
216,2016-08-01,462.0,MARMITA DE ADRIANA + RENATA,Benefício: alimentação
217,2016-09-01,440.0,PAGAMENTO DAS MARMITAS DE ADRIANA E RENATA,Benefício: alimentação
218,2016-10-03,220.0,MARMITA DE ADRIANA,Benefício: alimentação
219,2016-10-03,220.0,MARMITA DE RENATA,Benefício: alimentação
220,2016-11-01,440.0,marmita de adriana  + renata,Benefício: alimentação
221,2016-12-01,242.0,marmita de adriana,Benefício: alimentação
222,2016-12-01,242.0,marmita de renata,Benefício: alimentação
223,2017-01-03,231.0,Pagamento da marmita de adriana,Benefício: alimentação
224,2017-01-02,231.0,Pagamento da marmita de renata,Benefício: alimentação
225,2017-02-01,198.0,MARMITA DE RENATA REFERENTE FEVEREIRO 2017,Benefício: alimentação
226,2017-02-01,198.0,MARMITA DE ADRIANA REF. FEVEREIRO 2017,Benefício: alimentação
227,2017-03-02,242.0,MARMITA DE RENATA REF MARÇO,Benefício: alimentação
228,2017-03-02,242.0,MARMITA DE ADRIANA REF. MARÇO,Benefício: alimentação
229,2017-04-03,396.0,"marmita adriana 198,00  + marmita de renata 198,00",Benefício: alimentação
230,2017-05-02,462.0,Marmita adriana + renata,Benefício: alimentação
231,2017-06-01,231.0,Pagamento marmita renata,Benefício: alimentação
232,2017-06-01,231.0,Pagamento marmita adriana,Benefício: alimentação
233,2017-07-03,252.0,Marmita adriana,Benefício: alimentação
234,2017-07-03,252.0,Marmita renata,Benefício: alimentação
235,2017-08-01,276.0,Marmita adriana,Benefício: alimentação
236,2017-08-01,276.0,Marmita renata,Benefício: alimentação
237,2017-09-01,240.0,Marmita adriana,Benefício: alimentação
238,2017-09-01,240.0,Marmita renata,Benefício: alimentação
239,2017-10-02,240.0,Pagamento marmita adriana,Benefício: alimentação
240,2017-10-02,240.0,Pagamento marmita renata,Benefício: alimentação
241,2017-12-01,240.0,Marmita adriana,Benefício: alimentação
242,2018-01-02,264.0,Marmita adriana,Benefício: alimentação
243,2018-01-02,264.0,Marmita renata,Benefício: alimentação
244,2018-02-01,204.0,Marmita adriana,Benefício: alimentação
245,2018-02-01,204.0,Marmita renata,Benefício: alimentação
246,2018-03-01,240.0,Pagamento marmita adriana,Benefício: alimentação
247,2018-03-01,240.0,Pagamento marmita renata,Benefício: alimentação
248,2018-04-02,252.0,Marmita adriana,Benefício: alimentação
249,2018-04-02,252.0,Marmita renata,Benefício: alimentação
250,2018-04-30,260.0,Marmita adriana,Benefício: alimentação
251,2017-01-12,11700.0,Pagto prestação BNB,BNB 
252,2017-02-12,11700.0,Pagto prestação BNB,BNB 
253,2017-03-12,11700.0,Pagto prestação BNB,BNB 
254,2017-04-12,11700.0,Pagto prestação BNB,BNB 
255,2017-05-12,11700.0,Pagto prestação BNB,BNB 
256,2017-06-12,11700.0,Pagto prestação BNB,BNB 
257,2017-07-12,11700.0,Pagto prestação BNB,BNB 
258,2017-08-12,11700.0,Pagto prestação BNB,BNB 
259,2017-09-12,11700.0,Pagto prestação BNB,BNB 
260,2017-10-12,11700.0,Pagto prestação BNB,BNB 
261,2017-11-12,11700.0,Pagto prestação BNB,BNB 
262,2017-12-12,11700.0,Pagto prestação BNB,BNB 
263,2018-01-12,7800.0,Pagto prestação BNB,BNB 
264,2018-02-12,7800.0,Pagto Prestação BNB ,BNB 
265,2018-03-12,1040.0,Pagto prestação BNB,BNB 
266,2018-04-12,1040.0,Pagto Prestação BNB ,BNB 
267,2018-05-15,1040.0,Pagto Prestação BNB,BNB 
268,2017-10-25,293.0,Pagto prestação BNB,BNB 
269,2018-04-25,6983.82,Pagto prestação BNB,BNB 
270,2018-01-25,5980.43,Pagto Prestação BNB,BNB 
271,2016-03-07,350.0,TAXA DE REGULARIDADE DE BOMBEIRO 2016,Bombeiros
272,2016-04-04,240.0,EXTINTORES,Bombeiros
273,2017-07-04,224.0,Pagamento taxa bombeiro,Bombeiros
274,2016-10-17,975.0,PAGAMENTO DE CLORO PISCINA,Cloro HTH
275,2017-03-30,1015.0,Compra de Cloro,Cloro HTH
276,2017-08-21,150.0,Cloro hth,Cloro HTH
277,2018-02-28,20.0,Cloro,Cloro HTH
278,2018-03-07,180.0,Cloro 10k,Cloro HTH
279,2018-03-21,875.0,Cloro HTH,Cloro HTH
280,2018-04-02,153.0,Abastecimento Magentis,Combustível
281,2018-01-31,400.0,Abastecimento Magentis,Combustível
282,2018-02-28,400.0,Abastecimento Magentis,Combustível
283,2018-03-31,400.0,Abastecimento Magentis,Combustível
284,2018-04-09,150.0,Abastecimento Magentis,Combustível
285,2018-04-04,113.18,Abastecimento Magentis,Combustível
286,2018-04-12,119.14,Abastecimento Magentis,Combustível
287,2018-04-16,194.38,Abastecimento Magentis,Combustível
288,2018-04-19,131.01,Abastecimento Magentis,Combustível
289,2018-04-23,151.04,Abastecimento Magentis,Combustível
290,2018-04-25,219.51,Abastecimento magentis,Combustível
291,2018-05-02,173.95,Abastecimento Magentis,Combustível
292,2018-05-07,266.5,Abastecimento Magentis,Combustível
293,2016-03-10,32.0,Mangueira Aquecedor a Gás,Compra de Produtos
294,2016-03-10,230.72,FRETE DA COMPRA DE GEL ,Compra de Produtos
295,2016-03-17,392.48,MEIAS DE PILATES ,Compra de Produtos
296,2016-03-17,68.4,CAIXA PARA PAINEL DA PISCINA ,Compra de Produtos
297,2016-03-21,330.0,Gel para Fisioterapia,Compra de Produtos
298,2016-03-21,330.0,Gel para Fisioterapia,Compra de Produtos
299,2016-03-22,15.0,VASSOURAS  ( 02 ),Compra de Produtos
300,2016-03-25,132.75,Forro para Máquinas do Pilates,Compra de Produtos
301,2016-04-11,190.0,papel higienico pagamento com cheque.,Compra de Produtos
302,2016-04-12,518.7,Produtos para venda,Compra de Produtos
303,2016-04-18,235.0,"Compra de Alcool, Detergente,Veja,Adoçante.",Compra de Produtos
304,2016-05-06,270.0,PAGAMENTO DE BOLÇA DE GELO,Compra de Produtos
305,2016-05-17,39.64,TORNEIRA,Compra de Produtos
306,2016-05-17,28.0,10K DE AÇUCAR,Compra de Produtos
307,2016-06-13,110.0,LUVAS + LIQUIDO GERMISUL,Compra de Produtos
308,2016-06-16,22.0,filtro da piscina,Compra de Produtos
309,2016-06-22,20.0,Mexedor de café,Compra de Produtos
310,2016-06-28,21.0,Alumínio para banheiro,Compra de Produtos
311,2016-06-13,25.0,Restante Pagto Luvas Germisul,Compra de Produtos
312,2016-06-29,480.0,Pagto de Papel toalha e Higiënico,Compra de Produtos
313,2016-07-13,410.56,Eletrodo Adesivo,Compra de Produtos
314,2016-07-14,155.95,Tapetes do Pilates ,Compra de Produtos
315,2016-08-11,348.8,PAPEL TOALHA + PAPEL HIGIENICO,Compra de Produtos
316,2016-08-22,204.0,pagamento de luvas,Compra de Produtos
317,2016-08-22,148.0,eletrodo almofada para o ondas,Compra de Produtos
318,2016-08-22,157.0,eletrodo vaginal,Compra de Produtos
319,2016-08-25,92.1,CAFE SAO BRAZ,Compra de Produtos
320,2016-08-30,50.0,CLORO PARA LIMPESA,Compra de Produtos
321,2016-08-01,78.0,LAMPADA PARA REFLETOR,Compra de Produtos
322,2016-09-01,54.5,COPOS DESCARTAVEIS,Compra de Produtos
323,2016-08-31,150.0,Areia para filtro piscina,Compra de Produtos
324,2016-09-12,390.0,Eletrodo Vaginal e Anal,Compra de Produtos
325,2016-09-22,420.0,LONA PISCINA,Compra de Produtos
326,2016-10-17,939.83,compra de produtos,Compra de Produtos
327,2016-10-24,200.0,PAGAMENTO DE COMPRA DE COPOS DESCARTAVEIS,Compra de Produtos
328,2016-10-24,60.0,COMPRA DE FITA PARA PISCINA  SEU RIVA,Compra de Produtos
329,2016-11-04,200.0,pagamento de luvas,Compra de Produtos
330,2016-12-14,68.0,Pagamento  HTH proteger limpa borda,Compra de Produtos
331,2017-02-13,150.0,cesto para sala de dermato,Compra de Produtos
332,2017-02-15,45.0,Fonte do aquecedor,Compra de Produtos
333,2017-03-09,150.0,compras de material de limpeza,Compra de Produtos
334,2017-03-20,139.9,APARELHO CLARO,Compra de Produtos
335,2017-04-13,628.0,PAGTO GIIJUTSU,Compra de Produtos
336,2017-03-20,150.0,MATERIAL DE LIMPEZA,Compra de Produtos
337,2017-04-18,224.0,pagamento de copos descartaveis,Compra de Produtos
338,2017-05-08,190.0,Peça naylon + torneiras +filtro,Compra de Produtos
339,2017-06-12,1048.0,QUARK   Dualpex uro,Compra de Produtos
340,2017-07-20,200.0,Pagamento de luvas,Compra de Produtos
341,2017-08-03,54.0,Depósito para Gelo - Fisioterapia ,Compra de Produtos
342,2017-08-11,427.44,Compra de compensado,Compra de Produtos
343,2017-08-17,126.0,Produtos de limpeza,Compra de Produtos
344,2017-08-10,5092.0,Piso,Compra de Produtos
345,2017-08-21,40.0,EBULIDOR,Compra de Produtos
346,2017-08-21,181.0,Material do piso,Compra de Produtos
347,2017-08-23,72.0,Material piso,Compra de Produtos
348,2017-08-21,310.0,Material de carpintaria ,Compra de Produtos
349,2017-08-22,481.0,cola,Compra de Produtos
350,2017-08-07,525.0,Compras de tinta,Compra de Produtos
351,2017-08-17,1161.83,Compra de detergente,Compra de Produtos
352,2017-09-01,1161.83,Compras de detergente,Compra de Produtos
353,2017-10-15,503.0,Papel toalha + higienico,Compra de Produtos
354,2017-10-05,104.35,Suporte ar-condicionado academia,Compra de Produtos
355,2017-10-17,187.0,Compras de produtos,Compra de Produtos
356,2017-10-23,706.0,Toucas + oculos,Compra de Produtos
357,2017-11-01,348.8,Estrado deposito,Compra de Produtos
358,2017-11-06,230.0,Relogio,Compra de Produtos
359,2017-11-09,200.0,Compra açucar e café,Compra de Produtos
360,2017-11-14,239.4,Copos descartaveis,Compra de Produtos
361,2017-12-11,34.0,Algodao + gase,Compra de Produtos
362,2017-12-21,221.5,Tinta para marcar cadeirante,Compra de Produtos
363,2017-12-22,819.5,Papel toalha,Compra de Produtos
364,2017-12-28,55.0,Alone,Compra de Produtos
365,2018-01-15,300.0,Aspirador,Compra de Produtos
366,2018-01-22,1564.0,Secador de maos genimus,Compra de Produtos
367,2018-01-30,819.5,Papel toalha,Compra de Produtos
368,2018-02-19,15.0,Massa Corrida,Compra de Produtos
369,2018-02-21,160.0,Desinfetante,Compra de Produtos
370,2018-02-21,680.0,GEL,Compra de Produtos
371,2018-02-22,109.2,Therabande / fisioterapia,Compra de Produtos
372,2018-03-09,258.98,Frete fitas crepes,Compra de Produtos
373,2018-03-09,340.0,Gel,Compra de Produtos
374,2018-03-09,365.4,Fitas crepes,Compra de Produtos
375,2018-03-09,92.0,Germe rio,Compra de Produtos
376,2018-03-19,185.0,Luvas,Compra de Produtos
377,2017-09-04,2119.94,Compra de 101 oculos de nataçao,Compra de Produtos
378,2017-11-14,706.0,Oculos + Toucas,Compra de Produtos
379,2017-12-19,707.94,Oculos,Compra de Produtos
380,2017-09-18,1150.0,Capa termica,Compra de Produtos
381,2018-03-14,1114.68,Cloro spuma,Compra de Produtos
382,2018-03-19,68.0,Cesto de lixo,Compra de Produtos
383,2018-04-04,167.6,Compra de Café ,Compra de Produtos
384,2018-04-03,160.0,Aerosol para ambiente,Compra de Produtos
385,2018-04-03,1114.68,Cloro,Compra de Produtos
386,2018-04-09,392.5,Papel de Parede salas de dermato e RPG dra. Rute,Compra de Produtos
387,2018-05-09,392.5,Papel de Parede salas de dermato e RPG dra. Rute,Compra de Produtos
388,2018-06-09,392.5,Papel de Parede salas de dermato e RPG dra. Rute,Compra de Produtos
389,2018-07-09,392.5,Papel de Parede salas de dermato e RPG dra. Rute,Compra de Produtos
390,2018-08-09,392.5,Papel de Parede salas de dermato e RPG dra. Rute,Compra de Produtos
391,2018-04-12,36.0,Compra de vassouras,Compra de Produtos
392,2018-04-24,243.4,Copos ,Compra de Produtos
393,2018-04-23,38.0,Sabonete Líquido,Compra de Produtos
394,2018-05-02,19.8,Adoçante ,Compra de Produtos
395,2018-05-17,53.0,Set Sistema,Compra de Produtos
396,2018-05-04,91.94,Mini Band e Rolo de Massagem  ,Compra de Produtos
397,2018-06-04,91.94,Mini Band e Rolo de Massagem  ,Compra de Produtos
398,2018-07-04,91.94,Mini Band e Rolo de Massagem  ,Compra de Produtos
399,2018-05-07,27.0,Suporte do Álcool Gel,Compra de Produtos
400,2016-04-26,660.0,PAGAMENTO A CONTADORA,Contabilidade
401,2016-06-22,660.0,TALYNE CONTADORA,Contabilidade
402,2016-11-03,660.0,Objetiva Contabilidade,Contabilidade
403,2016-12-21,330.0,Objetiva Contabilidade 13 parcela,Contabilidade
404,2017-03-20,705.0,pagamento a contadora,Contabilidade
405,2017-06-26,705.0,Pago a contabilidade,Contabilidade
406,2017-07-21,705.0,Pagamento contabilidade,Contabilidade
407,2017-12-29,8400.0,Pagto Contadora anual,Contabilidade
408,2018-01-15,700.0,Pagto Contadora,Contabilidade
409,2018-02-15,700.0,Pagto Contadora,Contabilidade
410,2018-03-15,700.0,Pagto Contadora,Contabilidade
411,2018-05-15,700.0,Pagto Contadora,Contabilidade
412,2018-06-15,700.0,Pagto Contadora,Contabilidade
