,Date,Value,Descricao,Categoria
30,2017-01-30,3.0,Água: Copos Descartáveis,INOVA Água e Afins
31,2017-02-14,5.0,Água: Garrafão,INOVA Água e Afins
32,2017-03-17,3.0,Água: Copos Descartáveis,INOVA Água e Afins
33,2017-03-31,5.0,Garrafão de Água,INOVA Água e Afins
34,2017-04-24,5.0,Garrafão de Água,INOVA Água e Afins
35,2017-04-24,5.0,Garrafão de água,INOVA Água e Afins
36,2017-05-03,5.0,Garrafão de água,INOVA Água e Afins
37,2017-05-30,5.0,Garrafão de água,INOVA Água e Afins
38,2017-05-30,5.0,Garrafão de Água,INOVA Água e Afins
39,2017-06-14,5.0,Garrafão de Água ,INOVA Água e Afins
40,2017-07-12,5.0,Garrafão de Água,INOVA Água e Afins
41,2017-07-12,5.0,Garrafão de Água,INOVA Água e Afins
42,2017-07-12,5.0,Garrafão de Água,INOVA Água e Afins
43,2017-07-19,5.0,Garrafão de Água,INOVA Água e Afins
44,2017-07-27,5.0,Garrafão de Água,INOVA Água e Afins
45,2017-08-03,5.0,Garrafão de Água,INOVA Água e Afins
46,2017-02-14,5.0,Água: Garrafão,INOVA Água e Afins
47,2017-09-22,5.0,Garrafão de Água,INOVA Água e Afins
48,2017-09-22,5.0,Garrafão de Água,INOVA Água e Afins
49,2017-10-03,5.0,Garrafão de Água,INOVA Água e Afins
50,2017-10-13,5.0,Garrafão de Água,INOVA Água e Afins
51,2017-11-27,5.0,Garrafão de Água,INOVA Água e Afins
52,2016-10-17,78.0,pagamento ISS,INOVA C.C. ISS
53,2016-04-05,110.0,Reembolso com consultoria - Suelen Almeida Pitombeira,INOVA C.C. Reembolsos
54,2016-06-21,420.0,3 parcelas de ajuda de custo - Cliente Oculto - Posto campeão (Os 2),INOVA C.C. Reembolsos
55,2017-09-22,173.0,Reembolsos das PCOs - Trainees,INOVA C.C. Reembolsos
56,2017-09-22,134.4,Custos Relatórios Finais PCOs - Trainees,INOVA C.C. Relatório
57,2017-04-29,236.0,Postos 1 e 2 ,INOVA C.C. Totais
58,2017-04-29,236.0,Postos 1 e 2,INOVA C.C. Totais
59,2017-05-11,836.77,Custos - Soul Gourmet,INOVA C.C. Totais
60,2017-04-29,420.0,"Postos 1 e 2, meses 8,9 e 10/2016",INOVA C.C. Totais
61,2017-07-17,168.0,"Dialogus (Ibyte) - Cliente Oculto - Mes 1, 2 e 3",INOVA C.C. Totais
62,2017-07-17,60.9,Robertson - Aplicação de Pesquisa de Mercado,INOVA C.C. Totais
63,2017-07-17,1168.35,Basalto - Plano de Marketing ,INOVA C.C. Totais
64,2017-07-17,39.6,Retec Jr - Planejamento de Pesquisa de Mercado,INOVA C.C. Totais
65,2017-07-17,49.1,Acontece - Pesquisa de Mercado,INOVA C.C. Totais
66,2017-07-17,419.9,Davi - Coworking - Pesquisa de Mercado,INOVA C.C. Totais
67,2017-05-31,192.0,Postos Campeão - Cliente Oculto,INOVA C.C. Totais
68,2017-06-30,192.0,Postos Campeão - Cliente Oculto,INOVA C.C. Totais
69,2017-07-31,192.0,Postos Campeão - Cliente Oculto,INOVA C.C. Totais
70,2017-08-31,192.0,Postos Campeão - Cliente Oculto,INOVA C.C. Totais
71,2017-09-30,192.0,Postos Campeão - Cliente Oculto,INOVA C.C. Totais
72,2017-10-31,192.0,Postos Campeão - Cliente Oculto,INOVA C.C. Totais
73,2017-11-30,192.0,Postos Campeão - Cliente Oculto,INOVA C.C. Totais
74,2017-05-31,100.0,Posto Pioneiro - Cliente Oculto,INOVA C.C. Totais
75,2017-06-30,100.0,Posto Pioneiro - Cliente Oculto,INOVA C.C. Totais
76,2017-07-31,100.0,Posto Pioneiro - Cliente Oculto,INOVA C.C. Totais
77,2017-08-31,100.0,Posto Pioneiro - Cliente Oculto,INOVA C.C. Totais
78,2017-09-30,100.0,Posto Pioneiro - Cliente Oculto,INOVA C.C. Totais
79,2017-10-31,100.0,Posto Pioneiro - Cliente Oculto,INOVA C.C. Totais
80,2017-11-30,100.0,Posto Pioneiro - Cliente Oculto,INOVA C.C. Totais
81,2017-08-31,100.0,Posto Mania - Cliente Oculto,INOVA C.C. Totais
82,2017-09-30,100.0,Posto Mania - Cliente Oculto,INOVA C.C. Totais
83,2017-10-31,100.0,Posto Mania - Cliente Oculto,INOVA C.C. Totais
84,2017-11-30,100.0,Posto Mania - Cliente Oculto,INOVA C.C. Totais
85,2017-12-31,100.0,Posto Mania - Cliente Oculto,INOVA C.C. Totais
86,2018-01-31,100.0,Posto Mania - Cliente Oculto,INOVA C.C. Totais
87,2016-08-17,235.6,Camisas para membros da Inova,INOVA Camisas
88,2016-01-14,296.6,Camisas Inova,INOVA Camisas
89,2017-03-31,298.0,Blusa Pólo Preta,INOVA Camisas
90,2016-02-03,12.5,Autenticações,INOVA Cartório
91,2016-02-03,87.0,Averbação da ata de eleição e posse,INOVA Cartório
92,2016-03-07,36.0,Reconhecimento de Firma,INOVA Cartório
93,2016-03-07,306.0,Averbação,INOVA Cartório
94,2016-03-07,60.0,Autenticações - 24,INOVA Cartório
95,2016-05-12,144.0,Registro do termo de abertura e encerramento,INOVA Cartório
96,2016-07-14,12.5,Serviço de autenticação em Cartório e cópia de autenticação,INOVA Cartório
97,2016-12-27,37.5,abertura de firmas mais copias autenticadas ,INOVA Cartório
98,2016-12-27,10.8,Reconhecimento de firma,INOVA Cartório
99,2016-12-27,3.6,Reconhecimento de firma,INOVA Cartório
100,2016-12-13,32.5,reconhecimento de firma - direx 2017,INOVA Cartório
101,2017-11-24,9100.0,Processo Judicial,INOVA Cartório
102,2017-12-15,3250.05,Advogado 1,INOVA Cartório
103,2016-03-31,260.0,Coffe break - Cerimônia de Posse ,INOVA Coffe Break
104,2016-08-03,15.0,Recarga tim são luiz,INOVA Crédito Prospecção
105,2016-08-03,18.0,Recarga celular São Luiz,INOVA Crédito Prospecção
106,2016-08-03,15.0,Recarga celular,INOVA Crédito Prospecção
107,2016-08-03,15.0,Recarga celular,INOVA Crédito Prospecção
108,2016-08-03,14.0,recarga celular,INOVA Crédito Prospecção
109,2016-08-03,15.0,recarga celular,INOVA Crédito Prospecção
110,2016-08-03,15.0,Recarga celular,INOVA Crédito Prospecção
111,2016-10-26,20.0,Créditos para prospecção - Tim,INOVA Crédito Prospecção
112,2016-11-09,18.0,Crédito para prospecção (Tainara),INOVA Crédito Prospecção
113,2016-12-12,18.0,Gerente - Tainara,INOVA Crédito Prospecção
114,2017-01-20,8.0,Crédito Prospecção ,INOVA Crédito Prospecção
115,2016-01-17,39.15,Chaveiros (47),INOVA Eventos
116,2016-03-16,7.0,Impressão dos Convites,INOVA Eventos
117,2016-03-17,20.0,Impressão de Placas,INOVA Eventos
118,2016-03-18,56.0,Broches para a posse - 2016,INOVA Eventos
119,2016-11-14,125.0,CORDEL - FEIRA DE NEGÓCIOS,INOVA Eventos
120,2016-08-18,62.45,Transporte - Luan Marinho - Feira do empreendedor - ida e volta,INOVA Eventos
121,2016-08-18,62.45,Transporte - Humberto Filho - Feira do empreendedor - ida e volta,INOVA Eventos
122,2016-08-18,59.75,Alimentação -Luan e Humberto- Feira do empreendedor,INOVA Eventos
123,2016-06-17,156.11,Alimentação para o IMEJ - Carnes,INOVA Eventos
124,2016-06-17,29.44,Alimentação para o IMEJ - Refrigerantes ,INOVA Eventos
125,2016-06-17,180.64,"Alimentação para o IMEJ - Temperos, Carnes, Café da manhã",INOVA Eventos
126,2016-06-19,175.0,Transporte para o Pecém - IMEJ,INOVA Eventos
127,2016-11-09,35.0,Impressões e encadernações (Cordel),INOVA Eventos
128,2016-11-10,39.6,Impressões couchê (Cordel),INOVA Eventos
129,2016-11-30,120.0,Aniversário da Inova,INOVA Eventos
130,2016-11-24,3.2,Impressões (cordel),INOVA Eventos
131,2016-11-21,7.0,Adaptador - extensão (cordel),INOVA Eventos
132,2016-12-27,125.0,Natal da Inova,INOVA Eventos
133,2017-01-20,11.8,Evento Corre Atrás: Impressões,INOVA Eventos
134,2017-01-31,38.0,Ação: Recepção dos Calouros,INOVA Eventos
135,2017-03-31,160.0,Integração,INOVA Eventos
136,2017-03-31,150.0,Integação,INOVA Eventos
137,2017-04-24,180.0,Cerimônia de Posse - Broches,INOVA Eventos
138,2017-04-24,105.0,Cerimônia de Posse - Convites,INOVA Eventos
139,2017-04-24,98.75,Cerimonia de Posse - Bebidas,INOVA Eventos
140,2017-05-15,6893.33,ECEJ - Parcelas Pagas,INOVA Eventos
141,2017-05-25,40.0,INOVAÇÃO - Banner,INOVA Eventos
142,2017-05-25,29.9,INOVAÇÃO - Brinde para palestrante (chocolates),INOVA Eventos
143,2017-05-25,200.0,ECEJ - Reembolso referente a primeira parcela - Mateus Nunes,INOVA Eventos
144,2017-06-13,148.67,Parcela 3/3 ECEJ - Lucas Costa,INOVA Eventos
145,2017-07-19,220.0,Reembolso ECEJ - Beatriz Nagano,INOVA Eventos
146,2017-07-19,297.3,Reembolso - ECEJ - Beatriz Facundo,INOVA Eventos
147,2017-07-25,400.0,Gastos IMEJ - Supermercado,INOVA Eventos
148,2017-07-25,69.48,Reembolso IMEJ - Beatriz Nagano,INOVA Eventos
149,2017-10-03,20.0,Sinergia - Impressões Rifas,INOVA Eventos
150,2016-08-10,80.0,Recibo de Imersão FEJECE (2 conselheiros),INOVA Imersões
151,2017-03-17,130.0,imersão fejece,INOVA Imersões
152,2017-03-31,495.0,Imersão EDL,INOVA Imersões
153,2017-07-07,350.0,IMEJ - Aluguel Casa de Praia,INOVA Imersões
154,2016-01-13,16.5,Impressão de proposta,INOVA Impressão de Proposta
155,2016-01-20,3.4,Impressão de proposta,INOVA Impressão de Proposta
156,2016-02-02,13.5,Cópia colorida com propostas ,INOVA Impressão de Proposta
157,2016-03-16,43.0,Impressão ,INOVA Impressão de Proposta
158,2016-04-20,20.0,Impressão de Proposta,INOVA Impressão de Proposta
159,2016-04-27,8.0,Impressão na gráfica yellow,INOVA Impressão de Proposta
160,2016-05-04,9.5,Cópias (simples e coloridas - encadernação ,INOVA Impressão de Proposta
161,2016-05-27,57.25,Impressão e encadernação ,INOVA Impressão de Proposta
162,2016-06-10,52.0,Cópias,INOVA Impressão de Proposta
163,2016-10-06,14.5,Impressão e encadernação com projetos - ,INOVA Impressão de Proposta
164,2016-10-04,12.0,Impressões e encadernações - proposta ,INOVA Impressão de Proposta
165,2016-10-19,9.7,impressões coloridas,INOVA Impressão de Proposta
166,2016-10-21,24.2,Impressões e encadernações ,INOVA Impressão de Proposta
167,2016-10-24,14.3,Impressões e Encadernação (proposta),INOVA Impressão de Proposta
168,2016-10-27,14.0,Impressões e encardernação,INOVA Impressão de Proposta
169,2016-04-14,48.0,Xerox com propostas de projetos ,INOVA Impressão de Proposta
170,2016-12-07,12.3,Impressão de Proposta,INOVA Impressão de Proposta
171,2016-12-12,8.5,Impressão de Proposta,INOVA Impressão de Proposta
172,2016-12-12,11.3,Impressões,INOVA Impressão de Proposta
173,2016-12-12,11.8,Impressão,INOVA Impressão de Proposta
174,2016-12-23,11.8,Impressão e encadernação ,INOVA Impressão de Proposta
175,2017-01-20,11.75,Impressão e Encadernação,INOVA Impressão de Proposta
176,2017-01-17,11.75,Impressão e Encadernação ,INOVA Impressão de Proposta
177,2017-01-20,11.75,Impressão e Encadernação,INOVA Impressão de Proposta
178,2017-02-14,6.0,Impressão e Encadernação,INOVA Impressão de Proposta
179,2017-02-14,29.0,Impressão e Encadernação,INOVA Impressão de Proposta
180,2017-02-14,8.5,Impressão e Encadernação,INOVA Impressão de Proposta
181,2017-02-16,15.0,Impressão e Encadernação,INOVA Impressão de Proposta
182,2017-03-14,10.9,Impressão e Encadernação,INOVA Impressão de Proposta
183,2017-03-16,19.0,Impressão e Encadernação,INOVA Impressão de Proposta
184,2017-04-24,33.0,Impressão e encadernação,INOVA Impressão de Proposta
185,2017-04-24,20.0,Impressões e encadernações,INOVA Impressão de Proposta
186,2017-04-24,45.4,Impressões e encadernações,INOVA Impressão de Proposta
187,2016-06-07,14.0,Impressões e encardernação de proposta,INOVA Impressão de Proposta
188,2016-10-11,15.0,Impressão de proposta ,INOVA Impressão de Proposta
189,2017-05-30,10.9,Impressão e Encardernação,INOVA Impressão de Proposta
190,2017-05-30,13.7,Impressão e Encardernação,INOVA Impressão de Proposta
191,2017-05-30,13.7,Impressão e Encardernação ,INOVA Impressão de Proposta
192,2017-05-30,12.0,Impressão e Encardernação,INOVA Impressão de Proposta
193,2017-05-30,12.0,Impressão e Encardernação,INOVA Impressão de Proposta
194,2017-05-30,2.4,Impressão e Encardernação,INOVA Impressão de Proposta
195,2017-05-30,24.3,Impressão e Encardernação,INOVA Impressão de Proposta
196,2017-05-30,11.0,Impressão e Encardernação,INOVA Impressão de Proposta
197,2017-05-30,5.6,Impressão e Encardernação,INOVA Impressão de Proposta
198,2017-06-06,12.0,Impressão e Encadernação,INOVA Impressão de Proposta
199,2017-06-13,13.0,Impressões e Encadernações,INOVA Impressão de Proposta
200,2017-06-13,20.9,Impressão e Encadernação,INOVA Impressão de Proposta
201,2017-06-13,13.0,Impressão e Encadernação,INOVA Impressão de Proposta
202,2017-06-22,12.5,Impressões e Encadernações,INOVA Impressão de Proposta
203,2017-06-22,13.7,Impressões e Encadernações,INOVA Impressão de Proposta
204,2017-06-22,14.5,Impressões e Encadernações,INOVA Impressão de Proposta
205,2017-06-22,15.0,Impressões e Encadernações,INOVA Impressão de Proposta
206,2017-07-12,12.9,Impressão,INOVA Impressão de Proposta
207,2017-07-19,5.6,Impressões e Encadernações,INOVA Impressão de Proposta
208,2017-07-19,13.0,Impressões e Encadernações,INOVA Impressão de Proposta
209,2017-07-19,2.8,Impressões e Encadernações,INOVA Impressão de Proposta
210,2017-07-19,14.5,Impressões e Encadernações,INOVA Impressão de Proposta
211,2017-07-25,14.2,Impressão e Encadernação - Proposta - Aço Ferro Ceará,INOVA Impressão de Proposta
212,2017-08-03,14.0,Proposta JDL Distribuidora,INOVA Impressão de Proposta
213,2017-08-03,15.0,Proposta Casas Freitas,INOVA Impressão de Proposta
214,2017-07-25,58.7,Reembolso Propostas e Transportes - Paulo,INOVA Impressão de Proposta
215,2017-08-30,6.0,DOZE IMPRESSÕES E UMA ENCADERNAÇÃO,INOVA Impressão de Proposta
216,2017-08-30,9.7,DOZE IMPRESSÕES E UMA ENCADERNAÇÃO,INOVA Impressão de Proposta
217,2017-11-27,20.0,Impressão e Encadernação,INOVA Impressão de Proposta
218,2016-01-25,20.0,impressão couchê 80kg,INOVA Impressões GI
219,2016-01-29,2.5,Impressão de calendário,INOVA Impressões GI
220,2016-03-16,7.7,Papel Vivaldi - 2 unid,INOVA Impressões GI
221,2016-03-17,7.0,Impressões e encardernação,INOVA Impressões GI
222,2016-04-07,8.0,Processo Seletivo 2016.1 - 50 cópias,INOVA Impressões GI
223,2016-04-18,14.5,Impressões e encardernação,INOVA Impressões GI
224,2016-05-19,8.0,Impressões e encardernação,INOVA Impressões GI
225,2016-09-02,14.0,IMPRESSÕES,INOVA Impressões GI
226,2016-09-08,6.3,IMPRESSÕES,INOVA Impressões GI
227,2016-09-08,6.3,IMPRESSÕES,INOVA Impressões GI
228,2016-09-08,9.7,81 CÓPIAS,INOVA Impressões GI
229,2016-09-09,4.56,38 CÓPIAS,INOVA Impressões GI
230,2016-09-02,12.5,IMPRESSÕES,INOVA Impressões GI
231,2016-01-13,7.0,Impressão de calendários e atas,INOVA Impressões GI
232,2017-09-22,19.2,Cópias PS,INOVA Impressões GI
233,2017-09-22,20.0,Impressões Coloridas,INOVA Impressões GI
234,2016-01-13,59.5,Scanner,INOVA Impressora e Scanners
235,2016-01-20,35.0,Recarga de Tonner,INOVA Impressora e Scanners
236,2016-02-12,8.0,Escaneamento - DJF,INOVA Impressora e Scanners
237,2016-03-14,2.0,Digitalização - 2 pág,INOVA Impressora e Scanners
238,2016-03-14,16.5,Scaner,INOVA Impressora e Scanners
239,2016-05-05,2.0,Digitalização de Documentos para o selo EJ,INOVA Impressora e Scanners
240,2016-05-13,11.0,Scaner ,INOVA Impressora e Scanners
241,2016-07-14,8.25,Serviço de digitalização de Ata.,INOVA Impressora e Scanners
242,2016-12-19,9.1,Copias,INOVA Impressora e Scanners
243,2016-12-16,7.0,Impressões,INOVA Impressora e Scanners
244,2016-03-16,4.99,Tesoura Escolar,INOVA Materiais de Escritório
245,2016-03-16,11.65,Caneta Noble,INOVA Materiais de Escritório
246,2016-04-04,79.9,Compra de Roteador novo para a Inova - D-link,INOVA Materiais de Escritório
247,2016-08-03,6.1,Compra de envelopes,INOVA Materiais de Escritório
248,2016-08-25,6.3,Compra de cartolina,INOVA Materiais de Escritório
249,2016-10-21,12.75,Pasta catalago,INOVA Materiais de Escritório
250,2016-09-19,2.9,1 FITA GOMADA,INOVA Materiais de Escritório
251,2017-01-31,18.0,Resma de Papel A4,INOVA Materiais de Escritório
252,2017-01-16,18.0,Resmas A4,INOVA Materiais de Escritório
253,2017-01-20,6.9,Grampeador: Grampos,INOVA Materiais de Escritório
254,2017-02-14,140.0,Cartões de Visita,INOVA Materiais de Escritório
255,2017-04-24,6.9,Prachetas,INOVA Materiais de Escritório
256,2017-04-24,10.65,Pranchetas,INOVA Materiais de Escritório
257,2017-06-06,14.9,Caderno NEON 100 Folhas,INOVA Materiais de Escritório
258,2017-06-06,23.0,Impressões de folhas A3 e A4,INOVA Materiais de Escritório
259,2017-08-30,3100.0,DOIS COMPUTADORES E UMA IMPRESSORA,INOVA Materiais de Escritório
260,2016-01-14,24.21,"Flanela, esfregão e álcool",INOVA Materiais de Limpeza
261,2016-08-05,22.86,"MEU LAR OCEAN, BOM AR, BRILHA MOV, BRILHA MOV",INOVA Materiais de Limpeza
262,2017-05-03,30.29,Materiais de Limpeza,INOVA Materiais de Limpeza
263,2017-08-03,61.23,MDL - Materiais de Limpeza,INOVA Materiais de Limpeza
264,2016-06-13,65.0,Material para realização do curso da Elogroup,INOVA Materiais para cursos
265,2016-10-17,2.05,Multa-ISS,INOVA Multas
266,2016-11-23,225.0,"(9/10) da multa de 750,00 referente a não declaração de isenção de DCTF",INOVA Multas
267,2016-10-26,225.0,"(6/10) da multa de 750,00 referente a não declaração de isenção de DCTF",INOVA Multas
268,2016-09-01,225.0,"(3/10) da multa de 750,00 referente a não declaração de isenção de DCTF",INOVA Multas
269,2016-12-26,75.0,Multa (10/10),INOVA Multas
270,2016-03-23,135.0,Pagamento do ECEJ,INOVA Prêmios AD
271,2016-03-31,204.5,Pagamento do ECEJ ,INOVA Prêmios AD
272,2016-03-31,204.5,Pagamento do ECEJ ,INOVA Prêmios AD
273,2016-04-19,66.5,Pagamento do ECEJ ,INOVA Prêmios AD
274,2016-10-10,202.5,Almej - completo,INOVA Prêmios AD
275,2016-10-10,295.0,Pagamento do ENEEJ - Tainara Pereira Rodrigues,INOVA Prêmios AD
276,2016-10-10,295.0,Pagamento do Eneej - Sara Lima,INOVA Prêmios AD
277,2017-06-13,250.0,Pagamento de AD - Lucas Costa,INOVA Prêmios AD
278,2017-06-13,250.0,Pagamento de AD - Iago Caldas,INOVA Prêmios AD
279,2017-07-19,310.0,Tainara Rodrigues - Curso ,INOVA Prêmios AD
280,2017-07-19,250.0,AD - Melissa Teixeira,INOVA Prêmios AD
281,2017-07-25,250.0,AD Gabriel Avellar,INOVA Prêmios AD
282,2017-07-25,250.0,AD Beatria Nagano,INOVA Prêmios AD
283,2017-07-25,250.0,AD Valesca Teixeira,INOVA Prêmios AD
284,2017-07-25,250.0,AD Yulia Fuziki,INOVA Prêmios AD
285,2017-08-30,250.0,PRÊMIO AD YULIA FUZIKI,INOVA Prêmios AD
286,2017-08-30,250.0,PRÊMIO AD LUCAS DE PAULA,INOVA Prêmios AD
287,2017-01-31,21.0,Impulsionamento do Facebook,INOVA Publicidade
288,2017-03-31,24.14,Impulsão Facebook,INOVA Publicidade
289,2017-03-31,24.14,Impulsão Facebook,INOVA Publicidade
290,2017-03-31,500.0,1/2 Reworking do Site,INOVA Publicidade
291,2017-05-11,7.41,Impulsão do Facebook,INOVA Publicidade
292,2017-05-11,7.54,Impulsão do Facebook,INOVA Publicidade
293,2017-05-11,14.95,Impulsão do Facebook,INOVA Publicidade
294,2017-05-11,400.0,1000 Panletos,INOVA Publicidade
295,2017-06-06,200.0,Folders - 1000u,INOVA Publicidade
296,2017-06-06,200.0,Folders - 1000u,INOVA Publicidade
297,2017-11-27,374.0,2/2 Reworking Site,INOVA Publicidade
298,2016-01-15,52.5,Tarifa Pacote de Serviços,INOVA Taxas
299,2016-01-15,24.0,TARIFA DE RENOVAÇÃO DE CADASTRO,INOVA Taxas
300,2016-02-15,56.7,TARIFA DE PACOTES DE SERVIÇOS,INOVA Taxas
301,2016-03-15,2.6, Tar Extr até 6 meses Ant,INOVA Taxas
302,2016-05-19,28.6,TARIFA DE ESTRATO SOLICITADO NA AGÊNCIA( 11 EXTRATOS),INOVA Taxas
303,2016-04-15,56.7,Tarifa Pacote de Serviços,INOVA Taxas
304,2016-03-15,56.7,Tarifa Pacote de Serviços,INOVA Taxas
305,2016-05-19,2.6, Tar Extr até 6 meses Ant,INOVA Taxas
306,2016-10-26,63.0,Taxa do Banco,INOVA Taxas
307,2016-09-01,56.7,TAXA DO BANCO,INOVA Taxas
308,2016-10-26,270.0,Taxa de Regulamentação (3/4),INOVA Taxas
309,2016-11-23,90.0,Taxa de Regulamentação (4/4),INOVA Taxas
310,2016-11-23,63.0,Taxa do Banco,INOVA Taxas
311,2016-12-26,63.0,Taxa do Banco,INOVA Taxas
312,2017-03-17,329.0,1/2 CREA,INOVA Taxas
313,2017-03-17,119.5,Mudança de Representante Legal,INOVA Taxas
314,2017-03-31,68.0,Taxa do Banco,INOVA Taxas
315,2017-04-30,68.0,Taxa do Banco,INOVA Taxas
316,2017-03-31,68.0,Taxa do Banco,INOVA Taxas
317,2017-03-31,329.0,2/2 CREA,INOVA Taxas
318,2017-06-06,68.0,Taxa do Banco,INOVA Taxas
319,2017-07-06,68.0,Taxa do Banco,INOVA Taxas
320,2017-07-17,63.0,Taxa Banco,INOVA Taxas
321,2017-07-17,32.15,Renovação de Cadastro do Banco,INOVA Taxas
322,2017-07-17,4.9,Microfilmagem,INOVA Taxas
323,2017-07-17,68.0,Taxa Banco,INOVA Taxas
324,2017-07-18,9.0,Taxa de Transferência - Borgez Milanez,INOVA Taxas
325,2017-07-25,255.0,Taxa do Certificado Digital,INOVA Taxas
326,2017-08-30,7.5,ESTACIONAMENTO DO BANCO,INOVA Taxas
327,2016-03-28,10.0,Crédito para Telefone móvel da Inova - TIM,INOVA Telefone da Empresa
328,2016-06-08,10.0,Crédito para telefone móvel da inova,INOVA Telefone da Empresa
329,2016-08-21,10.0,Crédito de Telefone,INOVA Telefone da Empresa
330,2016-05-04,10.0,Impressão e encadernação ,Serviço de terceiro
331,2016-05-11,46.0,Encardenação de 2 livros contábeis,Serviço de terceiro
332,2016-07-12,140.0,Reembolso a Suelen referente a xerox,Serviço de terceiro
333,2016-03-30,13.0,Impressões e plastificação ,Serviço de terceiro
334,2016-07-15,10.0,Telefone,Telefone e Internet
335,2016-07-24,107.0,Caixa/banco -> Rateio para Despesa 25% | Direcionamento de Rateio para Despesas 25% (cliente oculto),Transferência
336,2016-07-24,107.0,Caixa/banco -> Rateio para Despesa 25% | Direcionamento de Rateio para Despesas 25% (cliente oculto),Transferência
337,2016-07-24,140.0,Caixa/banco -> Custo de Consultorias 30% | Direcionamento de Rateio para custos (cliente oculto),Transferência
338,2016-07-24,140.0,Caixa/banco -> Custo de Consultorias 30% | Direcionamento de Rateio para custos (cliente oculto),Transferência
339,2016-07-24,107.0,Caixa/banco -> Rateio para Despesa 25% | Direcionamento de Rateio para Despesas 25% (cliente oculto),Transferência
340,2016-07-24,140.0,Caixa/banco -> Custo de Consultorias 30% | Direcionamento de Rateio para custos (cliente oculto),Transferência
341,2016-07-24,13.0,Caixa/banco -> ISS - 5% | referente ao cliente oculto,Transferência
342,2016-07-24,13.0,Caixa/banco -> ISS - 5% | referente ao cliente oculto,Transferência
343,2016-07-24,13.0,Caixa/banco -> ISS - 5% | refente ao cliente oculto,Transferência
344,2016-10-11,420.0,Caixa/banco -> Custo de Consultorias 30% | Referente a rateio de despesas - custo de consultoria (Cliente Oculto),Transferência
345,2016-10-11,39.0,Caixa/banco -> ISS - 5% | Referente ao ISS,Transferência
346,2016-10-11,321.0,Caixa/banco -> Rateio para Despesa 25% | Referente a rateio de despesas - Despesas gerais (Cliente Oculto),Transferência
347,2016-08-24,256.46,Caixa/banco -> Custo de Consultorias 30% | Custo de Consultoria - Soul Gourmet,Transferência
348,2016-08-24,256.46,Caixa/banco -> Fundo de Investimento em Membros 30% | Fundo de Investimentp - Soul Gourmet,Transferência
349,2016-08-24,213.71,Caixa/banco -> Rateio para Despesa 25% | Rateio para despesa - Soul Gourmet,Transferência
350,2016-08-24,42.74,Caixa/banco -> Fundo de Investimento em Infra 5% | Rateio para Infra - Soul Gormet,Transferência
351,2016-08-24,42.74,Caixa/banco -> Fundo de Reserva 5% | Rateio para Fundo de Reserva - Soul Gourmet,Transferência
352,2016-08-24,42.74,Caixa/banco -> ISS - 5% | Rateio para ISS - Soul Gourmet,Transferência
353,2016-09-24,42.74,Caixa/banco -> Fundo de Investimento em Infra 5% | Rateio com Infra - Soul Gourmet,Transferência
354,2016-09-24,42.74,Caixa/banco -> ISS - 5% | Rateio com ISS - soul Gourmet,Transferência
355,2016-09-24,42.74,Caixa/banco -> Fundo de Reserva 5% | Rateio com Fundo de Reserva - Soul Gourmet,Transferência
